videoId,dataset,channelName,title,publishedAt,category,primary_topic_id,primary_topic_keywords
-VqhEFae5pw,a_b,AfD TV,Strafe statt Polizeischutz für die Klimakleber!,2023-05-19T11:57:45Z,other,12,"tage deutschland, sieben tage, podcast, sieben, tage, wochenend, wochenend podcast, afg"
-Vv6oMPFr_Q,a_b,AfD-Fraktion Bundestag,Ulrike Schielke-Ziesing zur Rentenpolitik von Schwarz-Rot - AfD-Fraktion im Bundestag,2025-05-18T15:00:01Z,other,38,"rente, renten, rentenversicherung, rentner, identitären, papier steht, rentenniveau, rentenbeiträge"
-w6DxG2ecVU,a_b,AfD-Fraktion Bundestag,Die Regierung gießt nur alten Wein durch neue Schläuche! Barbara Lenk - AfD-Fraktion im Bundestag,2022-12-19T10:00:00Z,other,6,"digitalisierung, internet, digitale, digitalen, netz, daten, digitalstrategie, wlan"
-w6EEXZeetg,a_b,AfD-Fraktion Bundestag,Regierung sucht Erfolg in der Ferne! - Andreas Bleck - AfD-Fraktion im Bundestag,2020-10-10T17:00:01Z,other,-1,outlier
-WDrlD4KUvk,a_b,AfD-Fraktion Bundestag,Experte: Heizgesetz wahrscheinlich wirkungslos!,2023-08-28T13:54:12Z,climate,3,"co2, strom, klima, energie, energiewende, gas, kernenergie, euro"
-Wvd7eyjyfE,a_b,AfD-Fraktion Bundestag,"Rekord-Strompreise💶 dank der🚦, aber die will es nicht gewesen sein! Steffen Kotré - AfD-Fraktion BT",2023-06-27T15:00:00Z,other,-1,outlier
-X8dUh6ox_o,a_b,AfD-Fraktion Bundestag,Die deutsche Tradition der Küstenfischerei steht vor dem Aus! Stephan Protschka - AfD-Fraktion BT,2023-05-15T09:00:00Z,other,-1,outlier
-xsyZldYWDs,a_b,AfD-Fraktion Bundestag,Skandal: Unsere Medien sind nicht unabhängig! Dr. Götz Frömming - AfD-Fraktion im Bundestag,2022-11-14T13:00:00Z,other,-1,outlier
-XtgfaJPGOk,a_b,AfD-Fraktion Bundestag,Die Bauern haben die Schnauze gestrichen voll von Ihnen! - Stephan Protschka - AfD-Fraktion,2020-10-11T13:00:00Z,other,0,"natürlich, äh, ja, immer, mal, ganz, partei, ähm"
-xU_-LXn-So,a_b,AfD TV,"Gunnar Beck | ""Der Euro wird von Jahr zu Jahr teurer!""",2019-05-02T09:41:29Z,other,-1,outlier
-xVW8g4sUmo,a_b,AfD-Fraktion Bundestag,Die Grünen kamen sicher durch den Winter! #bundestag #afdfraktion #winter #grüne,2023-04-19T08:43:03Z,other,-1,outlier
-y2Jkx1g-V4,a_b,AfD-Fraktion Bundestag,Grüne werden unsere Straßen zum erliegen bringen! - Dirk Spaniel- AfD-Fraktion im Bundestag,2022-01-28T15:00:00Z,climate,4,"bahn, jugendorganisation, auto, musik เฮ, เฮ musik, generation deutschland, autofahrer, diesel"
-Y89n7v3vKw,a_b,AfD-Fraktion Bundestag,Markus Frohnmaier attackiert die Grünen in der Gaza-Debatte! - AfD-Fraktion im Bundestag,2025-06-05T16:00:01Z,other,-1,outlier
-y_Fmjft90A,a_b,AfD-Fraktion Bundestag,Ihre Verachtung der Bürger erinnert an die Klima-Extremisten! Carolin Bachmann - AfD-Fraktion im BT,2023-10-13T16:00:00Z,other,0,"natürlich, äh, ja, immer, mal, ganz, partei, ähm"
-YhM3F99wec,a_b,AfD-Fraktion Bundestag,SPD und Linke sind für Arbeiter unwählbar geworden! - Jörn König - AfD-Fraktion im Bundestag,2019-05-09T17:34:33Z,other,-1,outlier
-yKihkNLguU,a_b,AfD TV,Das AfD-Programm zur Europawahl in 99 Sekunden!,2019-04-06T16:39:06Z,other,-1,outlier
-YnNXfE5Qso,a_b,AfD-Fraktion Bundestag,Haushaltsplan: Sammelsurium links-grüner Absurditäten! - Jürgen Braun - AfD-Fraktion im Bundestag,2022-03-26T12:00:00Z,other,-1,outlier
-z2EGvOQaRY,a_b,AfD-Fraktion Bundestag,Ampel-Politik= Mangelwirtschaft und Verfall! Leif-Erik Holm - AfD-Fraktion im Bundestag,2024-09-26T16:00:00Z,other,0,"natürlich, äh, ja, immer, mal, ganz, partei, ähm"
-z3wS4E7akw,a_b,AfD TV,+++ Gelungener AfD-Wahlkampf in Brandenburg! +++,2021-08-22T18:47:26Z,other,-1,outlier
-ZAKEofSiWM,a_b,AfD-Fraktion Bundestag,Gereon Bollmann kontert Diskriminierungsversuch der SPD! - AfD-Fraktion im Bundestag,2022-05-02T09:00:01Z,other,10,"frauen, geschlecht, männer, gewalt, frauenhaus, rudi, äh, genossen"
-zBtMuEUUQ0,a_b,AfD-Fraktion Bundestag,Wir unterstützen die Idee des lebenslangen Lernens! - Jörg Schneider - AfD-Fraktion im Bundestag,2018-11-30T12:28:35Z,other,-1,outlier
-ZitzQjdPAQ,a_b,AfD TV,Politisch korrekte Reaktionen auf Silvester-Randale: „Ignoriere den Elefanten!“,2023-01-05T13:14:50Z,other,-1,outlier
-zk6HOj1wkk,a_b,AfD-Fraktion Bundestag,"Liebe Ampel, wie wäre es mal mit sinnvollen Gesetzen? Tobias Peterka - AfD-Fraktion im Bundestag",2023-07-11T15:00:00Z,other,0,"natürlich, äh, ja, immer, mal, ganz, partei, ähm"
-ZpMsPAdm_M,a_b,AfD-Fraktion Bundestag,Wir müssen die CDU in die Zange nehmen! Rüdiger Lucassen im Interview - AfD-Fraktion im Bundestag,2022-01-19T12:00:00Z,other,18,"soldaten, bundeswehr, einsatz, streitkräfte, mali, verteidigung, soldat, guardian"
-ZtrrqF7Nwc,a_b,AfD-Fraktion Bundestag,Größenwahnsinnige Regierung verbrennt Geld der Bürger! - Michael Espendiller - AfD-Fraktion,2020-10-06T14:00:01Z,other,0,"natürlich, äh, ja, immer, mal, ganz, partei, ähm"
-zunQcx_DzQ,a_b,AfD TV,"Ampel-„Entlastungen“: Nur eine Mogelpackung! | 7 Tage Deutschland, Ausgabe 18/22 des AfD-Podcasts",2022-05-06T12:40:18Z,other,12,"tage deutschland, sieben tage, podcast, sieben, tage, wochenend, wochenend podcast, afg"
-zxWQI3qCXU,a_b,AfD-Fraktion Bundestag,Für eine Kindheit ohne Masken und Abstand! - Martin Reichardt - AfD-Fraktion im Bundestag,2020-09-10T11:50:49Z,other,24,"kinder, eltern, kindern, lehrer, mittagessen, rechtsanspruch, ukrainer, schulen"
0-TgyEWYFDE,a_b,AfD-Fraktion Bundestag,Kein Platz für Fantasien bei der Versorgung in Deutschland! Frank Rinck - AfD-Fraktion im Bundestag,2022-05-23T07:00:31Z,other,0,"natürlich, äh, ja, immer, mal, ganz, partei, ähm"
0-w80-Wsrqw,a_b,AfD-Fraktion Bundestag,Verkehrsminister Scheuer rudert zurück! - Dr. Dirk Spaniel - AfD-Fraktion im Bundestag,2019-05-11T07:00:02Z,climate,4,"bahn, jugendorganisation, auto, musik เฮ, เฮ musik, generation deutschland, autofahrer, diesel"
0-XG-E2t0tA,a_b,AfD-Fraktion Bundestag,Presseerklärung: AfD-Fraktionsvorsitzende rechnen mit Ampelminister ab!,2023-12-12T14:15:19Z,other,0,"natürlich, äh, ja, immer, mal, ganz, partei, ähm"
005WUuktcjY,a_b,AfD-Fraktion Bundestag,Ulrich von Zons kritisiert Politisierung der Justiz – SPD empört! - AfD-Fraktion im Bundestag,2025-11-27T12:05:09Z,other,-1,outlier
00ikshQz_Uo,a_b,AfD-Fraktion Bundestag,Die schlechte Bezahlung von Pflegefachkräften ist ein Skandal! - Jens Maier - AfD-Fraktion,2019-05-16T17:35:42Z,other,-1,outlier
00jI6WEl2-Y,a_b,AfD-Fraktion Bundestag,Migrationskrise: Ein Blick in die Kriminalitätsstatistik reicht! Dr.Christian Wirth -AfD-Fraktion BT,2024-03-15T12:00:00Z,migration,1,"migranten, migration, flüchtlinge, deutschland, asyl, asylbewerber, grenzen, eu"
00nM7TxvtbE,a_b,AfD-Fraktion Bundestag,PROGNOSE: 30.000.000 Inkasso-Mahnungen durch Corona-Krise! - Prof. Dr. Lothar Maier - AfD-Fraktion,2020-07-05T08:00:01Z,other,-1,outlier
00xhj5jSbdg,a_b,AfD TV,Neue Wagenknecht-Partei? Schadet vor allem der Linken,2023-09-11T15:00:00Z,other,-1,outlier
00YPRieq7Vc,a_b,AfD-Fraktion Bundestag,🔥💶50 Milliarden für Migration: Dieses Geld haben wir nicht! Albrecht Glaser - AfD-Fraktion Bundestag,2024-06-10T15:00:00Z,other,0,"natürlich, äh, ja, immer, mal, ganz, partei, ähm"
01kHw2TXfH8,a_b,AfD-Fraktion Bundestag,Gerrit Huy rechnet mit grüner Wirtschaftsvernichtung ab! - AfD-Fraktion im Bundestag,2026-02-28T08:00:01Z,other,16,"grünen, rot, antrag grünen, grün, grüne, antrag, rot rot, linken"
01s3uV7GKnU,a_b,AfD-Fraktion Bundestag,Klimaideologie wird unsere Unternehmen zerstören! - Jan Wenzel Schmidt - AfD-Fraktion im Bundestag,2022-10-16T12:00:01Z,climate,3,"co2, strom, klima, energie, energiewende, gas, kernenergie, euro"
02Bev-G6tbE,a_b,AfD TV,Thüringer Erfolgsmodell: Die AfD ist im Freistaat die stärkste Kraft!,2022-06-24T13:00:01Z,other,0,"natürlich, äh, ja, immer, mal, ganz, partei, ähm"
02VVDCoVTEY,a_b,AfD-Fraktion Bundestag,9€-Ticket: Die Berufspendler gehen wieder leer aus! Mike Moncsek - AfD-Fraktion im Bundestag,2022-07-14T13:30:00Z,other,-1,outlier
039lmz-V7Gk,a_b,AfD TV,AfD-Großdemonstration in Berlin: Hans-Christoph Berndt vor dem Hauptbahnhof,2018-05-28T15:43:27Z,other,-1,outlier
03aDW5M8glQ,a_b,AfD-Fraktion Bundestag,Lauterbach ist der Botschafter der Apokalypse! Martin Sichert - AfD-Fraktion im Bundestag,2023-06-15T16:00:00Z,other,2,"impfung, corona, impfpflicht, patienten, virus, lauterbach, impfen, impfstoff"
03EKLQgE2uE,a_b,AfD-Fraktion Bundestag,Anerkennung des Kosovos war ein Fehler! - Markus Frohnmaier - AfD-Fraktion im Bundestag,2023-05-13T16:00:00Z,other,13,"kosovo, ukraine, soldaten, bundeswehr, nato, waffen, bosnien, einsatz"
03Jr6odl48w,a_b,AfD-Fraktion Bundestag,"Sondierungspapier: Lieber schlecht regieren, als gar nicht regieren! - AfD-Fraktion im Bundestag",2021-10-19T12:08:34Z,other,-1,outlier
04-yEe1_lBg,a_b,AfD TV,Detlef Ehlebracht | EU-Wahl '19 – Listenplatz 29,2019-01-14T18:39:01Z,other,0,"natürlich, äh, ja, immer, mal, ganz, partei, ähm"
04pdQu-pDHs,a_b,AfD-Fraktion Bundestag,Diese Politik ist irre! #sichert #afd #bundestag,2022-09-23T11:11:34Z,other,24,"kinder, eltern, kindern, lehrer, mittagessen, rechtsanspruch, ukrainer, schulen"
04v_UQLFLEY,a_b,AfD-Fraktion Bundestag,Importierter Judenhass in 🇩🇪 ist leider Normalität! Dr. Marc Jongen - AfD-Fraktion im Bundestag,2023-10-22T15:00:00Z,other,0,"natürlich, äh, ja, immer, mal, ganz, partei, ähm"
05RQrEgg0oc,a_b,AfD TV,Interview mit Erika Steinbach Pforzheim - 06.09.17,2017-09-08T11:50:58Z,other,0,"natürlich, äh, ja, immer, mal, ganz, partei, ähm"
05sFi1C0AKk,a_b,AfD TV,Norbert Kleinwächter zur Generationengerechtigkeit,2020-12-19T13:30:00Z,other,-1,outlier
05xnPx8mgJA,a_b,AfD-Fraktion Bundestag,BUNDESTAG LIVE - 146. Sitzung - AfD-Fraktion im Bundestag,2024-01-17T20:10:25Z,other,-1,outlier
06aNa6uWLqo,a_b,AfD-Fraktion Bundestag,Wir lehnen zusätzliche Belastungen des Steuerzahlers ab! - Martin Hebner - AfD-Fraktion im Bundestag,2018-11-09T16:17:38Z,other,-1,outlier
06QKwMh0VUM,a_b,AfD TV,"""Mit viel Optimismus ins Wahljahr ´21!"" - Jörg Meuthen",2020-12-01T13:23:07Z,other,-1,outlier
07FmpiS7qS0,a_b,AfD TV,Stephan Brandner zum Infektionsschutzgesetz,2021-05-10T13:07:47Z,other,-1,outlier
07r12UMJ4u0,a_b,AfD-Fraktion Bundestag,Jede militärische Lösung führt in die Katastrophe! - Alexander Gauland - AfD-Fraktion im Bundestag,2022-04-28T11:00:00Z,other,5,"russland, ukraine, krieg, russischen, russlanddeutschen, putin, bundesregierung, damen"
07U_907bXs4,a_b,AfD-Fraktion Bundestag,BUNDESTAG LIVE - 90. Sitzung - AfD-Fraktion im Bundestag,2023-03-15T19:33:00Z,other,-1,outlier
08-w0L8B9mo,a_b,AfD-Fraktion Bundestag,Müssen Wetter-Apps jetzt auch ein Parteibuch haben? Prof. Dr. Ingo Hahn - AfD-Fraktion im Bundestag,2025-05-23T14:00:01Z,other,-1,outlier
08RWQaxML9g,a_b,AfD-Fraktion Bundestag,Presseerklärung von Alice Weidel und Tino Chrupalla,2024-09-08T15:00:24Z,other,-1,outlier
09dT9Fx1cZM,a_b,AfD-Fraktion Bundestag,Auch internationale Konzerne müssen endlich zahlen! - Stefan Keuter - AfD-Fraktion im Bundestag,2019-02-22T09:07:08Z,other,0,"natürlich, äh, ja, immer, mal, ganz, partei, ähm"
09Evda7BLkU,a_b,AfD-Fraktion Bundestag,Wir schauen einer Zivilisation beim Verrückt werden zu! Nicole Höchst - AfD-Fraktion im Bundestag,2023-03-21T13:00:02Z,other,10,"frauen, geschlecht, männer, gewalt, frauenhaus, rudi, äh, genossen"
09uBb_KwJCI,a_b,AfD-Fraktion Bundestag,Klima-Extremisten: Menschenleben zählen nicht mehr! Martin Hess - AfD-Fraktion im Bundestag,2022-11-03T12:45:59Z,other,-1,outlier
09zC0fR3llk,a_b,AfD-Fraktion Bundestag,Man kann die Grenzen also doch kontrollieren! - Christian Wirth - AfD-Fraktion im Bundestag,2021-02-16T16:15:00Z,other,-1,outlier
0_3RuMutkk8,a_b,AfD-Fraktion Bundestag,Künstliche Intelligenz: Das reicht noch lange nicht! Barbara Benkstein - AfD-Fraktion im Bundestag,2024-07-02T11:00:00Z,other,-1,outlier
0AV90VZPCKA,a_b,AfD-Fraktion Bundestag,Nancy Faeser missbraucht Innenministerium gegen die AfD! Dr. Bernd Baumann - AfD-Fraktions-TV,2024-02-21T17:00:00Z,climate,3,"co2, strom, klima, energie, energiewende, gas, kernenergie, euro"
0axdtWo0ki8,a_b,AfD-Fraktion Bundestag,Die Regierung hat unsere Wirtschaft pervertiert! - Steffen Kotré - AfD-Fraktion im Bundestag,2022-09-24T17:00:01Z,other,-1,outlier
0BBBZYy1grU,a_b,AfD-Fraktion Bundestag,Bundeswehr im Kosovo: Ein Einsatz ohne Ende! Hannes Gnauck - AfD-Fraktion im Bundestag,2022-07-12T12:00:00Z,other,13,"kosovo, ukraine, soldaten, bundeswehr, nato, waffen, bosnien, einsatz"
0bcTv_py5mU,a_b,AfD TV,Niedersachsen Wahl: 10 Prozent Aufwärts ist unser Ziel!,2022-10-07T10:39:56Z,other,0,"natürlich, äh, ja, immer, mal, ganz, partei, ähm"
0BiAMdsydsk,a_b,AfD-Fraktion Bundestag,Jede Stimme für die CDU bringt nur links-grüne Politik! - Dr. Malte Kaufmann - AfD-Fraktion,2026-01-22T20:00:02Z,other,0,"natürlich, äh, ja, immer, mal, ganz, partei, ähm"
0BlVsYkwoiw,a_b,AfD-Fraktion Bundestag,Unser Geld für unsere Leute! - Lukas Rehm - AfD-Fraktion im Bundestag,2025-11-23T12:00:03Z,other,0,"natürlich, äh, ja, immer, mal, ganz, partei, ähm"
0bng8fgzGIg,a_b,AfD-Fraktion Bundestag,Eugen Schmidt kritisiert das Ampel-Gesetz zum Ausbau der Telekommunikation - AfD-Fraktion,2024-10-11T10:00:01Z,other,6,"digitalisierung, internet, digitale, digitalen, netz, daten, digitalstrategie, wlan"
0bqxQdi_e4U,a_b,AfD-Fraktion Bundestag,"5 Fakten, die die Grünen hassen! - Stephan Protschka - AfD-Fraktion im Bundestag",2019-06-21T07:45:58Z,climate,3,"co2, strom, klima, energie, energiewende, gas, kernenergie, euro"
0BUQyhVTuAM,a_b,AfD-Fraktion Bundestag,"Leif-Erik Holm: ""Merkel und Seibert haben keine Beweise für eine Hetzjagd!""",2018-09-06T16:14:30Z,other,0,"natürlich, äh, ja, immer, mal, ganz, partei, ähm"
0ByVO8xiN2M,a_b,AfD TV,Warum Deutschland den Euro nicht braucht!,2021-07-21T11:00:00Z,other,-1,outlier
0C4En71dZGs,a_b,AfD-Fraktion Bundestag,Asyl als Geschäftsmodell: AfD-Mann nennt die Dinge beim Namen! Marcus Bühl - AfD-Fraktion Bundestag,2022-06-02T13:00:00Z,other,-1,outlier
0CCwiisjEXI,a_b,AfD-Fraktion Bundestag,"Steffen Kotré gibt SPD Nachhilfe: Wir machen die Gesetze, nicht die Richter! AfD-Fraktion",2025-06-30T11:00:05Z,other,0,"natürlich, äh, ja, immer, mal, ganz, partei, ähm"
0cm0yzaO1TI,a_b,AfD-Fraktion Bundestag,Vollangriff auf unsere Verfassung durch Altparteien! - Jochen Haug - AfD-Fraktion im Bundestag,2021-01-16T15:00:01Z,other,-1,outlier
0CSYXHQ7hDU,a_b,AfD-Fraktion Bundestag,Die Linken haben vom Bundeswehralltag keine Ahnung! - Jan Nolte - AfD-Fraktion im Bundestag,2019-02-15T08:59:39Z,other,16,"grünen, rot, antrag grünen, grün, grüne, antrag, rot rot, linken"
0d02zywnJnA,a_b,AfD TV,Dr. Alice Weidel im Interview auf dem Bundesparteitag 2023,2023-07-29T12:17:29Z,other,-1,outlier
0dhpRm6rvUY,a_b,AfD-Fraktion Bundestag,"Wo bleibt die Entschuldigung bei den Chemnitzern, Frau Merkel? - Leif-Erik Holm - AfD-Fraktion",2018-09-27T15:07:52Z,other,-1,outlier
0DJLBRlaaTs,a_b,AfD-Fraktion Bundestag,"Alice Weidel, Dirk Spaniel & Marc Bernhard in Stuttgart-Vaihingen 21.07.",2018-07-22T10:38:33Z,other,0,"natürlich, äh, ja, immer, mal, ganz, partei, ähm"
0dlmQD8Ee9g,a_b,AfD-Fraktion Bundestag,Alles erlaubt im Kampf gegen Rechts - Rüdiger Lucassen - AfD-Fraktion im Bundestag,2022-09-28T17:00:00Z,other,-1,outlier
0Ed9iVmFi6M,a_b,AfD-Fraktion Bundestag,EEG-Abschaffung ist eine Mogelpackung! - Marc Bernhard - AfD-Fraktion im Bundestag,2022-05-01T15:00:00Z,other,-1,outlier
0EEvCQXbxh0,a_b,AfD-Fraktion Bundestag,Weg mit dieser Neidsteuer! - Kay Gottschalk - AfD-Fraktion im Bundestag,2023-12-01T08:00:00Z,other,-1,outlier
0eXEMFAo7cQ,a_b,AfD TV,Markus Buchheit | EU-Wahl '19 - Listenplatz 7,2018-11-18T13:27:08Z,other,-1,outlier
0FdMHfeKtRA,a_b,AfD-Fraktion Bundestag,Ihre Politik interessiert in Washington kein Schwein! - Armin-Paulus Hampel - AfD-Fraktion,2020-06-24T10:00:01Z,other,-1,outlier
0FeM3cHoGGA,a_b,AfD-Fraktion Bundestag,Größter Wahlbetrug der Geschichte - Podcast mit Stephan Brandner - AfD-Fraktion im Bundestag,2025-03-14T16:13:25Z,other,-1,outlier
0fMGzx7RbKo,a_b,AfD-Fraktion Bundestag,Es lebe der Sport! - Jörn König - AfD-Fraktion im Bundestag,2020-10-06T15:00:00Z,other,32,"sport, sportler, olympia, liebe sportler, sports, fußball, pauli, spiele"
0FNmJwb8eco,a_b,AfD TV,AfD bei 19 Prozent: Der Medienboykott hält uns nicht auf!,2023-06-05T13:16:21Z,other,-1,outlier
0gSBguDjY58,a_b,AfD-Fraktion Bundestag,Sie bringen die Kommunen an die Grenzen ihrer Leistungskraft! - Marc Bernhard - AfD-Fraktion,2019-05-10T10:01:40Z,other,-1,outlier
0gYIqDZk39k,a_b,AfD-Fraktion Bundestag,"Gottfried Curio zur Seenot-""Rettung"" vor der Küste Afrikas! - AfD-Fraktion im Bundestag",2019-07-08T12:00:01Z,other,31,"libyen, operation, irini, mandat, schiffe, waffenembargo, operation irini, mission"
0hG3tT7uZng,a_b,AfD-Fraktion Bundestag,Aufzeichnung von Gerichtsverhandlungen: Die Bedenken haben Substanz! Thomas Seitz - AfD-Fraktion BT,2023-11-26T13:00:01Z,other,0,"natürlich, äh, ja, immer, mal, ganz, partei, ähm"
0HXIVKZ_X5Q,a_b,AfD-Fraktion Bundestag,Der ostdeutsche Mittelstand geht am bürokratischen Krückstock! Enrico Komning - AfD-Fraktion BT,2023-10-21T16:00:01Z,other,0,"natürlich, äh, ja, immer, mal, ganz, partei, ähm"
0HXKaD90LFk,a_b,AfD-Fraktion Bundestag,Impressionen der Klausurtagung! - AfD-Fraktion im Bundestag,2025-07-06T14:00:03Z,other,-1,outlier
0i2fzKpzEi8,a_b,AfD-Fraktion Bundestag,Gescheiterte Integration: Frankreich in Flammen! Norbert Kleinwächter im Interview- AfD-Fraktions-TV,2023-07-03T12:15:13Z,migration,9,"extreme rechte, polizei, rechte, äh, extreme, clans, rechten, migranten"
0IDcC2xsh1Y,a_b,AfD-Fraktion Bundestag,Auch Deutschland finanziert Terroristen der Hamas! - Petr Bystron - AfD-Fraktion im Bundestag,2021-05-28T11:40:00Z,other,20,"israel, who, hamas, israels, häfen, städtebauförderung, rückgabe, pflp"
0ifBTdrRoIU,a_b,AfD-Fraktion Bundestag,"Grüne Clan-Strukturen: Wie eine Mafia, nur ohne Tote! Stephan Brandner - AfD-Fraktion im Bundestag",2023-06-16T07:00:00Z,other,-1,outlier
0ImceKIXwMY,a_b,AfD TV,"Tino Chrupalla: „Wir haben Mandatsträger, die etwas geleistet haben!“",2024-05-27T14:00:01Z,other,0,"natürlich, äh, ja, immer, mal, ganz, partei, ähm"
0j0yD7Cuf6E,a_b,AfD-Fraktion Bundestag,Künstliche Intelligenz - Chance oder Gefahr? - AfD-Fraktion im Bundestag,2021-03-13T18:00:15Z,other,6,"digitalisierung, internet, digitale, digitalen, netz, daten, digitalstrategie, wlan"
0j2dyU3ZykI,a_b,AfD-Fraktion Bundestag,Deutsche dürfen nicht zur Minderheit im eigenen Land werden!,2024-05-28T14:20:12Z,other,-1,outlier
0j_BTJZOfd4,a_b,AfD TV,Die Linke kann sich nicht von ihrer Herkunft aus dem real existierenden Sozialismus trennen!,2021-08-20T13:00:30Z,other,45,"freiraum, kapitalismus, ungleichheit, sozialismus, tesla, hätte gefreut, führer, mhm"
0jAYkXf-2kI,a_b,AfD-Fraktion Bundestag,Clankriminalität auf allen Ebenen bekämpfen! Bernd Baumann - AfD-Fraktion im Bundestag,2026-02-03T11:39:58Z,migration,9,"extreme rechte, polizei, rechte, äh, extreme, clans, rechten, migranten"
0JbQIvP_Ozo,a_b,AfD-Fraktion Bundestag,Baerbock muss weg! - Presseerklärung von Tino Chrupalla - AfD-Fraktion im Bundestag,2023-09-19T13:08:35Z,other,-1,outlier
0jdQdMEGA6U,a_b,AfD TV,Zeit für Veränderung: Wir wollen souveräne Staaten in Europa!,2025-02-12T18:00:06Z,other,-1,outlier
0jWoGTV0_sM,a_b,AfD-Fraktion Bundestag,Militärparade: Bundeswehr muss sichtbarer werden! - Martin Hohmann - AfD-Fraktion im Bundestag,2019-09-11T13:49:49Z,other,18,"soldaten, bundeswehr, einsatz, streitkräfte, mali, verteidigung, soldat, guardian"
0K97qLrk8qw,a_b,AfD-Fraktion Bundestag,BUNDESTAG LIVE - 78. Sitzung - AfD-Fraktion im Bundestag,2023-01-18T20:09:25Z,other,-1,outlier
0kfZEyzMv1Y,a_b,AfD-Fraktion Bundestag,Wir wollen eine starke Bundeswehr! - AfD-Fraktion im Bundestag,2019-06-25T15:00:01Z,other,-1,outlier
0KRj2ivUzWc,a_b,AfD-Fraktion Bundestag,Die Abrechnung mit den deutschen Medien! #weidel #bundestag #afdfraktion,2022-11-28T13:08:13Z,other,44,"medien, journalisten, öffentlichrechtlichen, rundfunk, öffentlich, öffentlich rechtlichen, media, rundfunks"
0ktcPADqYzA,a_b,AfD-Fraktion Bundestag,"Kein Therapieplatz, wenn Bereitschaft der Betroffenen fehlt! - Thomas Seitz - AfD-Fraktion",2022-05-14T12:00:36Z,other,-1,outlier
0kyfQK_GNYs,a_b,AfD-Fraktion Bundestag,"Kümmern sie sich um die Leute, statt um ideologischen Unsinn! - Stephan Brandner - AfD-Fraktion",2020-09-21T13:00:00Z,other,-1,outlier
0LUqTNolVck,a_b,AfD TV,"Hartz 4 & Bürgergeld: Auch Du schuftest für 1,8 Mio. arbeitslose Migranten! - AfD",2022-11-17T07:13:49Z,migration,1,"migranten, migration, flüchtlinge, deutschland, asyl, asylbewerber, grenzen, eu"
0MI7HKpHUmQ,a_b,AfD TV,Meuthen - Der Europa-Talk aus Straßburg (Folge 5),2019-04-20T12:21:36Z,other,0,"natürlich, äh, ja, immer, mal, ganz, partei, ähm"
0mqiYiIYlNA,a_b,AfD-Fraktion Bundestag,Finanzpolitik: Kay Gottschalk zur Grundsteuerreform - AfD-Fraktion im Bundestag,2018-12-03T12:23:00Z,other,-1,outlier
0N1qQOL2GZA,a_b,AfD-Fraktion Bundestag,Hysterische Endzeitanträge der Grünen! - Michael Espendiller - AfD-Fraktion im Bundestag,2020-02-14T12:27:53Z,climate,3,"co2, strom, klima, energie, energiewende, gas, kernenergie, euro"
0NkDeFNR7hs,a_b,AfD-Fraktion Bundestag,Linke Eliten ignorieren Ostdeutsche und spalten das Volk! Nicole Hess - AfD-Fraktion im Bundestag,2025-12-18T13:00:02Z,other,0,"natürlich, äh, ja, immer, mal, ganz, partei, ähm"
0nUPM-23Tkc,a_b,AfD-Fraktion Bundestag,Wir wollen die Familien stärken! - Martin Hohmann - AfD-Fraktion im Bundestag,2020-12-14T12:00:02Z,other,0,"natürlich, äh, ja, immer, mal, ganz, partei, ähm"
0o2tCG7-8qc,a_b,AfD-Fraktion Bundestag,Eine konsequente Digitalisierung geht wirklich anders! René Bochmann - AfD-Fraktion im Bundestag,2023-02-11T17:00:01Z,climate,4,"bahn, jugendorganisation, auto, musik เฮ, เฮ musik, generation deutschland, autofahrer, diesel"
